loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_interest,loan_percent_income,active_loans, loan_status
3571,50,Women,Married,employed,RENT,Personal,3000000,10900000,2,786,7600000,3300000,8000000,3200000,6.91,3,1, Approved
3572,63,Women,Single,employed,OWN,Business,800000,2500000,20,395,1500000,300000,1600000,500000,2.78,6,2, Rejected
3573,77,Men,Single,employed,OWN,Business,400000,1300000,2,885,200000,300000,1100000,500000,2.09,16,5, Approved
3574,61,Women,Single,employed,MORTGAGE,Business,4400000,10600000,20,488,10800000,2400000,13200000,4600000,6.5,9,4, Rejected
3575,38,Women,Single,employed,OWN,Personal,8700000,19900000,10,829,7500000,10500000,20200000,8400000,0.34,18,4, Approved
3576,80,Men,Married,self employed,OWN,Vehicle,7400000,15400000,6,677,22000000,13500000,28900000,7400000,8.66,4,3, Approved
3577,73,Men,Married,employed,MORTGAGE,Personal,5700000,14400000,12,645,14500000,8600000,12900000,4700000,0.13,19,5, Approved
3578,45,Women,Married,self employed,MORTGAGE,Business,9700000,27600000,10,788,9400000,3100000,31800000,10600000,5.66,7,2, Approved
3579,70,Women,Single,student,OWN,Business,7000000,22400000,6,649,12200000,9900000,17800000,8900000,2.9,8,5, Approved
3580,52,Women,Married,self employed,OWN,Home Renovation,8900000,23100000,4,519,22800000,500000,25200000,4700000,9.6,18,2, Rejected
3581,38,Men,Married,self employed,RENT,Home Renovation,3100000,11200000,14,772,3400000,5800000,8300000,2100000,0.67,9,3, Approved
3582,60,Men,Single,self employed,OWN,Home Renovation,2200000,6100000,12,330,5500000,2900000,5000000,2200000,4.63,19,2, Rejected
3583,50,Women,Married,employed,OWN,Education,7100000,21500000,4,557,8900000,8000000,26400000,4000000,1.13,3,3, Approved
3584,66,Men,Married,student,RENT,Home Renovation,8200000,19000000,6,334,24500000,6800000,28600000,10200000,8.75,8,2, Rejected
3585,61,Men,Married,student,RENT,Home Renovation,9800000,28400000,12,487,8900000,15400000,30800000,11100000,8.94,5,2, Rejected
3586,60,Women,Married,self employed,MORTGAGE,Home Renovation,3900000,9700000,8,539,4400000,7600000,7900000,5100000,2.76,4,3, Rejected
3587,41,Men,Married,student,RENT,Personal,2200000,8100000,8,710,500000,2900000,7300000,1000000,5.06,7,4, Approved
3588,47,Women,Single,self employed,RENT,Business,600000,1700000,20,879,1100000,100000,2300000,700000,9.08,13,2, Approved
3589,70,Men,Married,employed,RENT,Business,6900000,22000000,10,512,6100000,9100000,20600000,3900000,3.95,17,4, Rejected
3590,64,Men,Married,self employed,RENT,Vehicle,7400000,27300000,18,561,12600000,400000,27100000,9600000,7.53,19,2, Approved
3591,54,Men,Single,student,OWN,Home Renovation,4000000,11600000,6,539,5900000,2600000,12100000,4700000,9.64,18,1, Rejected
3592,29,Women,Married,self employed,MORTGAGE,Home Renovation,700000,2000000,18,544,800000,1300000,1500000,400000,7.25,4,5, Rejected
3593,49,Women,Married,employed,RENT,Business,1900000,4600000,16,631,3200000,2700000,4500000,2700000,5.53,17,1, Approved
3594,26,Women,Single,employed,RENT,Education,2200000,6800000,20,546,4600000,200000,4500000,2200000,0.21,10,5, Rejected
3595,69,Women,Married,self employed,MORTGAGE,Vehicle,2000000,5600000,14,569,5000000,1100000,7900000,1600000,3.02,0,1, Approved
3596,65,Men,Married,self employed,MORTGAGE,Personal,7400000,17900000,6,384,13400000,12300000,22400000,4700000,3.65,2,1, Rejected
3597,33,Women,Single,employed,RENT,Education,2300000,9000000,6,583,3600000,1300000,6900000,3400000,7.69,1,5, Approved
3598,47,Women,Married,self employed,RENT,Education,4000000,15500000,12,517,0,600000,12100000,3500000,9.99,19,4, Rejected
3599,59,Women,Married,employed,OWN,Business,1500000,5800000,18,420,800000,1900000,4100000,1400000,5.91,18,3, Rejected
3600,25,Women,Married,self employed,MORTGAGE,Home Renovation,5200000,12900000,18,644,400000,5000000,12000000,7500000,7.01,19,5, Approved
3601,58,Women,Single,student,RENT,Vehicle,5400000,14500000,8,349,10800000,4800000,21100000,6600000,2.74,16,3, Rejected
3602,62,Women,Married,employed,OWN,Business,7700000,25300000,18,662,3400000,11400000,19100000,9900000,6.27,7,1, Approved
3603,41,Women,Single,self employed,RENT,Vehicle,1900000,6400000,20,704,900000,3400000,5300000,1900000,7.53,16,2, Approved
3604,42,Women,Married,employed,RENT,Home Renovation,6400000,15500000,2,324,18400000,11100000,13900000,4500000,4.91,2,4, Rejected
3605,61,Men,Married,student,MORTGAGE,Home Renovation,700000,1700000,18,757,1900000,200000,2100000,600000,8.73,6,2, Approved
3606,64,Women,Single,student,RENT,Education,5800000,23000000,16,361,6000000,10100000,23000000,2800000,8.57,20,5, Rejected
3607,63,Men,Married,student,RENT,Vehicle,1800000,5400000,4,415,4400000,2000000,5600000,1800000,1.85,20,4, Approved
3608,53,Women,Single,employed,RENT,Vehicle,4300000,13800000,18,618,9600000,800000,14000000,2400000,3.73,14,3, Approved
3609,60,Women,Married,self employed,RENT,Business,8000000,27100000,8,524,16900000,10900000,25600000,8400000,9.74,6,1, Rejected
3610,24,Men,Married,student,RENT,Medical,1100000,4100000,18,887,400000,1300000,2600000,1300000,7.96,15,1, Approved
3611,29,Men,Single,self employed,OWN,Education,8800000,31100000,12,729,12300000,2400000,21900000,9400000,8.43,17,3, Approved
3612,68,Men,Married,student,MORTGAGE,Personal,4800000,18600000,14,774,10800000,5800000,12700000,6500000,6.83,16,4, Approved
3613,41,Women,Married,employed,RENT,Home Renovation,200000,700000,20,724,600000,0,500000,300000,6.24,17,2, Approved
3614,28,Women,Single,self employed,RENT,Business,1400000,2700000,16,320,900000,2500000,2700000,2000000,1.49,8,1, Rejected
3615,76,Men,Single,self employed,MORTGAGE,Personal,2500000,6400000,16,590,3200000,3900000,5800000,3500000,0.08,15,5, Approved
3616,44,Women,Married,employed,RENT,Medical,8100000,25300000,8,796,15900000,12600000,21500000,7800000,4.96,3,4, Approved
3617,47,Men,Married,student,RENT,Business,6100000,19200000,6,890,13900000,5900000,16700000,7600000,9.95,10,3, Approved
3618,28,Men,Married,student,MORTGAGE,Medical,2000000,4600000,16,651,2100000,2400000,7200000,1600000,3.34,2,3, Approved
3619,80,Women,Single,employed,OWN,Vehicle,4800000,10100000,12,634,9200000,300000,15000000,6900000,8.0,17,1, Approved
3620,60,Men,Married,employed,MORTGAGE,Business,900000,2800000,2,660,1200000,1400000,2400000,900000,2.73,6,1, Approved
3621,63,Men,Single,employed,MORTGAGE,Education,1300000,3500000,12,512,3300000,1400000,3200000,700000,9.28,15,1, Rejected
3622,33,Men,Single,employed,MORTGAGE,Medical,4200000,9100000,2,900,6700000,5300000,10900000,5900000,4.91,12,2, Approved
3623,65,Women,Single,employed,MORTGAGE,Medical,3300000,11100000,20,823,4600000,1500000,11700000,2900000,8.91,9,3, Approved
3624,69,Men,Married,self employed,MORTGAGE,Education,8700000,28400000,12,880,8000000,1800000,19400000,4400000,3.61,11,2, Approved
3625,60,Women,Single,employed,MORTGAGE,Education,800000,2600000,2,439,600000,0,1800000,400000,5.7,15,1, Approved
3626,36,Men,Single,student,RENT,Education,7400000,17100000,2,441,14700000,1600000,20600000,10800000,3.96,7,3, Rejected
3627,62,Men,Single,self employed,RENT,Personal,6900000,18500000,6,360,14000000,0,18800000,9600000,7.29,13,4, Rejected
3628,22,Men,Married,self employed,MORTGAGE,Medical,8800000,33700000,14,561,10200000,7100000,25700000,11900000,0.48,12,1, Approved
3629,21,Men,Married,self employed,OWN,Home Renovation,8600000,32500000,4,758,20900000,600000,18000000,6900000,5.77,19,3, Approved
3630,36,Men,Single,employed,OWN,Vehicle,5400000,20600000,18,621,11200000,2200000,11600000,5500000,2.51,5,2, Approved
3631,42,Men,Single,employed,MORTGAGE,Education,2900000,5900000,18,621,200000,3100000,8500000,3500000,4.72,6,3, Approved
3632,58,Women,Single,student,OWN,Home Renovation,9800000,21000000,12,342,25400000,16600000,26900000,7000000,0.23,9,3, Rejected
3633,54,Women,Married,self employed,OWN,Medical,3300000,10800000,4,552,4200000,900000,8600000,3300000,2.09,2,4, Approved
3634,44,Men,Single,student,OWN,Home Renovation,300000,500000,18,376,300000,0,800000,300000,7.4,19,4, Rejected
3635,52,Men,Married,student,RENT,Education,1500000,4300000,12,801,4400000,2200000,3300000,1100000,7.8,11,2, Approved
3636,62,Men,Married,student,OWN,Medical,5400000,16300000,4,512,1600000,3400000,13100000,6000000,9.11,7,1, Approved
3637,37,Men,Married,self employed,OWN,Education,6600000,15200000,18,497,1500000,6900000,14500000,9300000,6.0,2,3, Rejected
3638,80,Men,Single,employed,OWN,Business,5700000,17200000,8,386,4200000,7100000,14400000,2900000,7.88,5,5, Rejected
3639,50,Women,Single,employed,RENT,Personal,8500000,26100000,2,683,6600000,10400000,24100000,5700000,2.39,0,1, Approved
3640,33,Women,Married,employed,MORTGAGE,Personal,7400000,24100000,16,779,800000,2900000,28900000,4900000,8.82,10,1, Approved
3641,40,Men,Single,self employed,RENT,Business,7800000,17700000,6,876,15600000,15200000,25100000,10800000,7.11,5,3, Approved
3642,62,Men,Married,employed,OWN,Education,7200000,16500000,18,515,7800000,6300000,17300000,10600000,1.96,5,5, Rejected
3643,74,Women,Single,self employed,RENT,Medical,7600000,19300000,12,463,5400000,1500000,16000000,9600000,4.28,7,5, Rejected
3644,37,Men,Married,self employed,RENT,Business,7000000,26700000,4,486,10600000,12200000,18800000,6000000,2.7,20,3, Approved
3645,51,Women,Married,student,RENT,Vehicle,5700000,13000000,6,328,7800000,7500000,20700000,8200000,6.54,14,4, Rejected
3646,72,Men,Single,student,MORTGAGE,Home Renovation,8200000,30600000,10,343,9800000,11500000,16900000,7000000,9.76,12,4, Rejected
3647,70,Men,Married,employed,OWN,Medical,9000000,27800000,8,712,900000,6700000,24400000,5800000,1.14,7,5, Approved
3648,49,Women,Single,self employed,MORTGAGE,Business,3900000,11900000,6,607,6600000,6000000,8800000,2000000,3.61,13,1, Approved
3649,78,Men,Married,student,OWN,Vehicle,6500000,16200000,4,812,17200000,10700000,20200000,6200000,8.62,9,3, Approved
3650,38,Women,Married,employed,OWN,Education,2300000,7700000,16,589,6000000,4400000,6300000,2300000,9.86,2,5, Approved
3651,24,Women,Single,student,RENT,Personal,5700000,21800000,18,657,14100000,3200000,21800000,3200000,1.54,5,4, Approved
3652,34,Men,Single,self employed,MORTGAGE,Education,800000,2800000,12,453,1500000,300000,2900000,600000,7.14,12,1, Rejected
3653,30,Men,Single,self employed,MORTGAGE,Business,8400000,19700000,14,889,22400000,5800000,22000000,12100000,7.99,16,3, Approved
3654,45,Women,Married,employed,RENT,Vehicle,4300000,17200000,4,564,10400000,6600000,11500000,2200000,0.03,3,4, Approved
3655,37,Women,Single,student,RENT,Education,300000,900000,20,419,800000,0,600000,300000,2.01,2,2, Rejected
3656,28,Women,Married,employed,RENT,Home Renovation,8700000,34000000,16,663,5400000,10700000,17800000,8100000,1.01,16,5, Approved
3657,70,Men,Single,employed,MORTGAGE,Vehicle,4400000,12100000,4,884,9800000,6500000,15000000,6000000,9.69,20,5, Approved
3658,25,Men,Married,employed,OWN,Home Renovation,5600000,16800000,16,528,7500000,6500000,12300000,3900000,4.58,3,4, Rejected
3659,37,Men,Single,self employed,OWN,Medical,600000,1300000,12,475,100000,1100000,2300000,600000,0.62,12,3, Rejected
3660,20,Women,Married,student,OWN,Business,2500000,5100000,20,695,1100000,4100000,6700000,3500000,6.57,0,2, Approved
3661,36,Men,Married,employed,RENT,Education,3800000,10500000,10,759,1800000,6700000,8100000,5300000,1.92,8,5, Approved
3662,22,Women,Single,self employed,OWN,Vehicle,2500000,9600000,4,636,900000,1000000,7300000,2000000,6.05,1,1, Approved
3663,22,Women,Married,self employed,OWN,Vehicle,5500000,20400000,10,546,10600000,8200000,13500000,4000000,6.95,17,4, Rejected
3664,33,Women,Single,student,OWN,Business,4500000,17100000,2,639,10600000,7500000,12000000,6500000,2.91,9,2, Approved
3665,43,Men,Married,employed,RENT,Business,1900000,4000000,10,388,500000,1400000,5600000,900000,7.21,12,3, Rejected
3666,74,Men,Married,employed,MORTGAGE,Home Renovation,6400000,20000000,12,594,100000,2100000,16500000,5500000,5.79,19,1, Approved
3667,60,Men,Married,self employed,MORTGAGE,Home Renovation,3800000,11100000,6,760,2100000,1800000,8700000,5700000,9.57,6,4, Approved
3668,38,Men,Married,self employed,MORTGAGE,Medical,6300000,16900000,16,582,16000000,3600000,23700000,6000000,9.73,14,2, Approved
3669,25,Women,Single,self employed,OWN,Home Renovation,300000,600000,6,896,300000,400000,600000,400000,4.54,11,5, Approved
3670,72,Men,Married,employed,MORTGAGE,Business,7100000,21800000,18,891,7000000,0,18900000,4700000,6.63,20,1, Approved
3671,22,Women,Married,employed,OWN,Personal,600000,1700000,2,495,1700000,200000,1200000,500000,3.18,7,5, Rejected
3672,60,Men,Single,employed,MORTGAGE,Vehicle,4400000,15300000,16,865,1200000,8400000,15000000,3400000,5.55,5,5, Approved
3673,64,Women,Married,self employed,OWN,Medical,7600000,20800000,12,775,1900000,13600000,19200000,6400000,3.08,1,4, Approved
3674,25,Women,Single,self employed,OWN,Business,8700000,26400000,10,318,11800000,2900000,23200000,9200000,4.85,12,2, Rejected
3675,54,Men,Married,student,OWN,Home Renovation,5600000,12700000,12,395,8200000,9300000,22000000,6400000,6.82,3,5, Rejected
3676,32,Men,Married,self employed,RENT,Vehicle,4100000,13100000,14,772,11200000,4200000,10500000,3800000,6.9,1,4, Approved
3677,35,Men,Single,self employed,RENT,Vehicle,7900000,16100000,18,318,17300000,2900000,29900000,9300000,9.05,7,2, Rejected
3678,20,Men,Married,employed,RENT,Business,5600000,20900000,14,649,4000000,10700000,13000000,8200000,1.26,20,3, Approved
3679,44,Women,Married,student,OWN,Personal,1200000,3100000,10,438,1500000,2200000,3900000,1000000,8.52,3,5, Rejected
3680,52,Women,Single,student,RENT,Medical,6900000,19700000,6,588,9800000,7500000,17100000,7300000,0.16,6,5, Approved
3681,30,Women,Single,employed,MORTGAGE,Personal,2700000,5600000,2,815,1100000,2000000,7100000,2600000,4.03,7,5, Approved
3682,22,Men,Married,self employed,MORTGAGE,Business,9800000,22100000,4,364,16800000,11100000,26500000,7300000,4.74,11,5, Rejected
3683,65,Women,Single,self employed,OWN,Education,9300000,32300000,4,586,14300000,6400000,37000000,10400000,6.96,4,2, Approved
3684,21,Women,Married,self employed,OWN,Home Renovation,6700000,25300000,12,555,16900000,3600000,23500000,4900000,6.93,15,4, Approved
3685,55,Men,Single,student,OWN,Vehicle,1300000,4600000,10,312,1800000,600000,3100000,800000,2.77,9,3, Rejected
3686,67,Men,Married,employed,RENT,Medical,7900000,17100000,16,605,19200000,14100000,21900000,10400000,1.61,3,4, Approved
3687,44,Women,Married,employed,OWN,Vehicle,6700000,23200000,18,672,1600000,6700000,20800000,5400000,8.82,9,3, Approved
3688,65,Women,Married,employed,MORTGAGE,Medical,2100000,4500000,18,591,2500000,500000,5500000,1500000,0.62,1,3, Approved
3689,74,Men,Single,student,MORTGAGE,Medical,4700000,11000000,4,321,10100000,100000,9600000,6900000,9.16,4,1, Rejected
3690,52,Women,Married,student,OWN,Home Renovation,3700000,13400000,16,393,6400000,600000,14200000,3500000,3.08,20,1, Rejected
3691,63,Men,Married,student,MORTGAGE,Education,5800000,21800000,2,561,4400000,7200000,15000000,4200000,8.55,18,2, Approved
3692,69,Women,Single,student,RENT,Personal,2400000,6900000,20,725,1700000,400000,8800000,2400000,3.26,8,1, Approved
3693,24,Men,Single,employed,RENT,Personal,8100000,27600000,16,438,1000000,10500000,32200000,8000000,3.94,17,4, Rejected
3694,23,Women,Married,employed,MORTGAGE,Vehicle,5400000,21400000,12,399,4000000,9700000,12400000,6800000,2.73,9,3, Rejected
3695,69,Women,Single,self employed,RENT,Business,1400000,5400000,8,592,4100000,400000,4300000,800000,8.9,5,1, Approved
3696,45,Women,Married,student,OWN,Education,2500000,8600000,8,835,2500000,4000000,7700000,1300000,0.85,4,1, Approved
3697,57,Women,Married,employed,RENT,Business,1600000,5300000,4,733,400000,2100000,5500000,1100000,5.09,17,5, Approved
3698,51,Women,Single,student,MORTGAGE,Medical,3700000,10600000,20,484,5800000,1300000,13900000,3500000,7.06,17,5, Rejected
3699,71,Women,Married,self employed,MORTGAGE,Business,500000,1800000,20,615,500000,700000,1100000,300000,6.32,8,1, Approved
3700,71,Women,Single,employed,OWN,Education,5300000,19500000,4,591,13200000,4700000,19800000,7900000,2.6,7,5, Approved
3701,59,Women,Single,self employed,OWN,Business,2800000,6800000,12,349,4100000,2000000,11100000,1400000,8.24,1,1, Rejected
3702,22,Women,Married,self employed,OWN,Education,9600000,29900000,18,478,18500000,15200000,38200000,9400000,1.39,6,4, Rejected
3703,78,Women,Married,self employed,OWN,Vehicle,2200000,7800000,20,633,0,3900000,8400000,1900000,8.8,10,2, Approved
3704,79,Women,Single,employed,RENT,Medical,8400000,30900000,8,378,18600000,1000000,25900000,11100000,1.36,5,2, Rejected
3705,45,Women,Married,self employed,RENT,Home Renovation,2100000,5300000,20,461,1500000,3800000,8100000,1700000,6.25,12,5, Rejected
3706,25,Women,Single,self employed,MORTGAGE,Vehicle,2800000,7000000,2,834,500000,2900000,8100000,1300000,8.37,19,3, Approved
3707,72,Men,Single,self employed,OWN,Education,2500000,5800000,20,671,7400000,500000,7500000,2000000,9.37,16,5, Approved
3708,49,Men,Married,student,RENT,Home Renovation,1700000,5800000,10,524,4100000,2900000,6600000,800000,2.93,6,3, Rejected
3709,69,Men,Married,self employed,RENT,Education,6100000,20700000,4,816,14900000,5400000,24200000,5900000,9.75,19,3, Approved
3710,26,Men,Single,employed,RENT,Vehicle,4100000,11700000,10,729,6900000,6200000,15400000,2100000,8.48,3,1, Approved
3711,47,Men,Married,student,RENT,Medical,4500000,12700000,8,307,11000000,3800000,12600000,2700000,4.93,18,4, Rejected
3712,64,Men,Single,student,OWN,Medical,5600000,19100000,8,350,2700000,1200000,14200000,4200000,7.21,12,2, Rejected
3713,24,Men,Married,student,MORTGAGE,Education,5800000,16600000,10,444,13300000,5900000,15000000,8500000,5.08,15,2, Rejected
3714,27,Men,Married,employed,RENT,Education,8600000,26700000,10,895,2200000,8800000,22600000,6900000,4.42,16,2, Approved
3715,56,Men,Single,employed,RENT,Home Renovation,2900000,10500000,20,708,4200000,600000,7700000,4300000,6.37,13,1, Approved
3716,63,Women,Single,student,MORTGAGE,Education,8300000,17600000,2,355,1000000,700000,28400000,6800000,4.44,1,4, Rejected
3717,30,Men,Married,self employed,RENT,Home Renovation,2400000,5100000,6,756,1500000,200000,5300000,3400000,7.47,0,4, Approved
3718,55,Women,Married,employed,MORTGAGE,Vehicle,5600000,12000000,4,719,5600000,2900000,14500000,3400000,0.36,15,5, Approved
3719,44,Men,Single,student,MORTGAGE,Medical,9500000,35400000,14,439,400000,1200000,20200000,13500000,5.4,11,5, Rejected
3720,69,Men,Single,employed,OWN,Personal,4900000,15900000,10,668,10800000,8300000,14900000,2800000,9.68,7,5, Approved
3721,55,Men,Married,student,MORTGAGE,Medical,5900000,16500000,2,765,13000000,9400000,20000000,3500000,4.97,1,4, Approved
